frame_timestamp,matched_ground_truth_timestamp,ground_truth_delta_us,velodyne_file,Cam1,Cam2,Cam3,Cam4,Cam5
1328390281804836,1328390281804068,768,1328390281804836.bin,1328390281804836.jpg,1328390281804836.jpg,1328390281804836.jpg,1328390281804836.jpg,1328390281804836.jpg
1328390282004802,1328390282003988,814,1328390282004802.bin,1328390282004802.jpg,1328390282004802.jpg,1328390282004802.jpg,1328390282004802.jpg,1328390282004802.jpg
1328390282204801,1328390282203592,1209,1328390282204801.bin,1328390282204801.jpg,1328390282204801.jpg,1328390282204801.jpg,1328390282204801.jpg,1328390282204801.jpg
1328390282404736,1328390282404881,145,1328390282404736.bin,1328390282404736.jpg,1328390282404736.jpg,1328390282404736.jpg,1328390282404736.jpg,1328390282404736.jpg
1328390282604707,1328390282604138,569,1328390282604707.bin,1328390282604707.jpg,1328390282604707.jpg,1328390282604707.jpg,1328390282604707.jpg,1328390282604707.jpg
1328390282804673,1328390282803483,1190,1328390282804673.bin,1328390282804673.jpg,1328390282804673.jpg,1328390282804673.jpg,1328390282804673.jpg,1328390282804673.jpg
1328390283004643,1328390283004955,312,1328390283004643.bin,1328390283004643.jpg,1328390283004643.jpg,1328390283004643.jpg,1328390283004643.jpg,1328390283004643.jpg
1328390283204616,1328390283203511,1105,1328390283204616.bin,1328390283204616.jpg,1328390283204616.jpg,1328390283204616.jpg,1328390283204616.jpg,1328390283204616.jpg
1328390283404593,1328390283403805,788,1328390283404593.bin,1328390283404593.jpg,1328390283404593.jpg,1328390283404593.jpg,1328390283404593.jpg,1328390283404593.jpg
1328390283604541,1328390283603594,947,1328390283604541.bin,1328390283604541.jpg,1328390283604541.jpg,1328390283604541.jpg,1328390283604541.jpg,1328390283604541.jpg
1328390283804512,1328390283804293,219,1328390283804512.bin,1328390283804512.jpg,1328390283804512.jpg,1328390283804512.jpg,1328390283804512.jpg,1328390283804512.jpg
1328390284004504,1328390284003723,781,1328390284004504.bin,1328390284004504.jpg,1328390284004504.jpg,1328390284004504.jpg,1328390284004504.jpg,1328390284004504.jpg
1328390284204460,1328390284203812,648,1328390284204460.bin,1328390284204460.jpg,1328390284204460.jpg,1328390284204460.jpg,1328390284204460.jpg,1328390284204460.jpg
1328390284404412,1328390284404043,369,1328390284404412.bin,1328390284404412.jpg,1328390284404412.jpg,1328390284404412.jpg,1328390284404412.jpg,1328390284404412.jpg
1328390284604370,1328390284603775,595,1328390284604370.bin,1328390284604370.jpg,1328390284604370.jpg,1328390284604370.jpg,1328390284604370.jpg,1328390284604370.jpg
1328390284804345,1328390284803826,519,1328390284804345.bin,1328390284804345.jpg,1328390284804345.jpg,1328390284804345.jpg,1328390284804345.jpg,1328390284804345.jpg
1328390285004325,1328390285003748,577,1328390285004325.bin,1328390285004325.jpg,1328390285004325.jpg,1328390285004325.jpg,1328390285004325.jpg,1328390285004325.jpg
1328390285204357,1328390285204603,246,1328390285204357.bin,1328390285204357.jpg,1328390285204357.jpg,1328390285204357.jpg,1328390285204357.jpg,1328390285204357.jpg
1328390285404252,1328390285403663,589,1328390285404252.bin,1328390285404252.jpg,1328390285404252.jpg,1328390285404252.jpg,1328390285404252.jpg,1328390285404252.jpg
1328390285604217,1328390285603716,501,1328390285604217.bin,1328390285604217.jpg,1328390285604217.jpg,1328390285604217.jpg,1328390285604217.jpg,1328390285604217.jpg
1328390285804182,1328390285803741,441,1328390285804182.bin,1328390285804182.jpg,1328390285804182.jpg,1328390285804182.jpg,1328390285804182.jpg,1328390285804182.jpg
1328390286004140,1328390286004339,199,1328390286004140.bin,1328390286004140.jpg,1328390286004140.jpg,1328390286004140.jpg,1328390286004140.jpg,1328390286004140.jpg
1328390286204116,1328390286203732,384,1328390286204116.bin,1328390286204116.jpg,1328390286204116.jpg,1328390286204116.jpg,1328390286204116.jpg,1328390286204116.jpg
1328390286404083,1328390286407324,3241,1328390286404083.bin,1328390286404083.jpg,1328390286404083.jpg,1328390286404083.jpg,1328390286404083.jpg,1328390286404083.jpg
1328390286604051,1328390286603827,224,1328390286604051.bin,1328390286604051.jpg,1328390286604051.jpg,1328390286604051.jpg,1328390286604051.jpg,1328390286604051.jpg
1328390286804019,1328390286803869,150,1328390286804019.bin,1328390286804019.jpg,1328390286804019.jpg,1328390286804019.jpg,1328390286804019.jpg,1328390286804019.jpg
1328390287003985,1328390287003730,255,1328390287003985.bin,1328390287003985.jpg,1328390287003985.jpg,1328390287003985.jpg,1328390287003985.jpg,1328390287003985.jpg
1328390287203968,1328390287203265,703,1328390287203968.bin,1328390287203968.jpg,1328390287203968.jpg,1328390287203968.jpg,1328390287203968.jpg,1328390287203968.jpg
1328390287403920,1328390287404477,557,1328390287403920.bin,1328390287403920.jpg,1328390287403920.jpg,1328390287403920.jpg,1328390287403920.jpg,1328390287403920.jpg
1328390287603899,1328390287603957,58,1328390287603899.bin,1328390287603899.jpg,1328390287603899.jpg,1328390287603899.jpg,1328390287603899.jpg,1328390287603899.jpg
1328390287803853,1328390287804487,634,1328390287803853.bin,1328390287803853.jpg,1328390287803853.jpg,1328390287803853.jpg,1328390287803853.jpg,1328390287803853.jpg
1328390288003824,1328390288003571,253,1328390288003824.bin,1328390288003824.jpg,1328390288003824.jpg,1328390288003824.jpg,1328390288003824.jpg,1328390288003824.jpg
1328390288203806,1328390288203540,266,1328390288203806.bin,1328390288203806.jpg,1328390288203806.jpg,1328390288203806.jpg,1328390288203806.jpg,1328390288203806.jpg
1328390288403756,1328390288405732,1976,1328390288403756.bin,1328390288403756.jpg,1328390288403756.jpg,1328390288403756.jpg,1328390288403756.jpg,1328390288403756.jpg
1328390288603726,1328390288603712,14,1328390288603726.bin,1328390288603726.jpg,1328390288603726.jpg,1328390288603726.jpg,1328390288603726.jpg,1328390288603726.jpg
1328390288803706,1328390288803603,103,1328390288803706.bin,1328390288803706.jpg,1328390288803706.jpg,1328390288803706.jpg,1328390288803706.jpg,1328390288803706.jpg
1328390289003651,1328390289003576,75,1328390289003651.bin,1328390289003651.jpg,1328390289003651.jpg,1328390289003651.jpg,1328390289003651.jpg,1328390289003651.jpg
1328390289203625,1328390289203846,221,1328390289203625.bin,1328390289203625.jpg,1328390289203625.jpg,1328390289203625.jpg,1328390289203625.jpg,1328390289203625.jpg
1328390289404018,1328390289404675,657,1328390289404018.bin,1328390289404018.jpg,1328390289404018.jpg,1328390289404018.jpg,1328390289404018.jpg,1328390289404018.jpg
1328390289603558,1328390289603553,5,1328390289603558.bin,1328390289603558.jpg,1328390289603558.jpg,1328390289603558.jpg,1328390289603558.jpg,1328390289603558.jpg
1328390289803546,1328390289803697,151,1328390289803546.bin,1328390289803546.jpg,1328390289803546.jpg,1328390289803546.jpg,1328390289803546.jpg,1328390289803546.jpg
1328390290003497,1328390290003557,60,1328390290003497.bin,1328390290003497.jpg,1328390290003497.jpg,1328390290003497.jpg,1328390290003497.jpg,1328390290003497.jpg
1328390290203462,1328390290203937,475,1328390290203462.bin,1328390290203462.jpg,1328390290203462.jpg,1328390290203462.jpg,1328390290203462.jpg,1328390290203462.jpg
1328390290403430,1328390290407826,4396,1328390290403430.bin,1328390290403430.jpg,1328390290403430.jpg,1328390290403430.jpg,1328390290403430.jpg,1328390290403430.jpg
1328390290603577,1328390290603538,39,1328390290603577.bin,1328390290603577.jpg,1328390290603577.jpg,1328390290603577.jpg,1328390290603577.jpg,1328390290603577.jpg
1328390290803366,1328390290803621,255,1328390290803366.bin,1328390290803366.jpg,1328390290803366.jpg,1328390290803366.jpg,1328390290803366.jpg,1328390290803366.jpg
1328390291003323,1328390291003903,580,1328390291003323.bin,1328390291003323.jpg,1328390291003323.jpg,1328390291003323.jpg,1328390291003323.jpg,1328390291003323.jpg
1328390291203343,1328390291204007,664,1328390291203343.bin,1328390291203343.jpg,1328390291203343.jpg,1328390291203343.jpg,1328390291203343.jpg,1328390291203343.jpg
1328390291403304,1328390291404843,1539,1328390291403304.bin,1328390291403304.jpg,1328390291403304.jpg,1328390291403304.jpg,1328390291403304.jpg,1328390291403304.jpg
1328390291603238,1328390291603722,484,1328390291603238.bin,1328390291603238.jpg,1328390291603238.jpg,1328390291603238.jpg,1328390291603238.jpg,1328390291603238.jpg
1328390291803202,1328390291803938,736,1328390291803202.bin,1328390291803202.jpg,1328390291803202.jpg,1328390291803202.jpg,1328390291803202.jpg,1328390291803202.jpg
1328390292003171,1328390292004787,1616,1328390292003171.bin,1328390292003171.jpg,1328390292003171.jpg,1328390292003171.jpg,1328390292003171.jpg,1328390292003171.jpg
1328390292203134,1328390292203758,624,1328390292203134.bin,1328390292203134.jpg,1328390292203134.jpg,1328390292203134.jpg,1328390292203134.jpg,1328390292203134.jpg
1328390292403101,1328390292403158,57,1328390292403101.bin,1328390292403101.jpg,1328390292403101.jpg,1328390292403101.jpg,1328390292403101.jpg,1328390292403101.jpg
1328390292603059,1328390292603907,848,1328390292603059.bin,1328390292603059.jpg,1328390292603059.jpg,1328390292603059.jpg,1328390292603059.jpg,1328390292603059.jpg
1328390292803034,1328390292804062,1028,1328390292803034.bin,1328390292803034.jpg,1328390292803034.jpg,1328390292803034.jpg,1328390292803034.jpg,1328390292803034.jpg
1328390293003002,1328390293004174,1172,1328390293003002.bin,1328390293003002.jpg,1328390293003002.jpg,1328390293003002.jpg,1328390293003002.jpg,1328390293003002.jpg
1328390293202970,1328390293203743,773,1328390293202970.bin,1328390293202970.jpg,1328390293202970.jpg,1328390293202970.jpg,1328390293202970.jpg,1328390293202970.jpg
1328390293402940,1328390293404820,1880,1328390293402940.bin,1328390293402940.jpg,1328390293402940.jpg,1328390293402940.jpg,1328390293402940.jpg,1328390293402940.jpg
1328390293602906,1328390293603968,1062,1328390293602906.bin,1328390293602906.jpg,1328390293602906.jpg,1328390293602906.jpg,1328390293602906.jpg,1328390293602906.jpg
1328390293802877,1328390293804185,1308,1328390293802877.bin,1328390293802877.jpg,1328390293802877.jpg,1328390293802877.jpg,1328390293802877.jpg,1328390293802877.jpg
1328390294002834,1328390294003561,727,1328390294002834.bin,1328390294002834.jpg,1328390294002834.jpg,1328390294002834.jpg,1328390294002834.jpg,1328390294002834.jpg
1328390294202841,1328390294203799,958,1328390294202841.bin,1328390294202841.jpg,1328390294202841.jpg,1328390294202841.jpg,1328390294202841.jpg,1328390294202841.jpg
1328390294402789,1328390294403946,1157,1328390294402789.bin,1328390294402789.jpg,1328390294402789.jpg,1328390294402789.jpg,1328390294402789.jpg,1328390294402789.jpg
1328390294602742,1328390294602100,642,1328390294602742.bin,1328390294602742.jpg,1328390294602742.jpg,1328390294602742.jpg,1328390294602742.jpg,1328390294602742.jpg
1328390294802712,1328390294803197,485,1328390294802712.bin,1328390294802712.jpg,1328390294802712.jpg,1328390294802712.jpg,1328390294802712.jpg,1328390294802712.jpg
1328390295002670,1328390295004959,2289,1328390295002670.bin,1328390295002670.jpg,1328390295002670.jpg,1328390295002670.jpg,1328390295002670.jpg,1328390295002670.jpg
1328390295202642,1328390295203863,1221,1328390295202642.bin,1328390295202642.jpg,1328390295202642.jpg,1328390295202642.jpg,1328390295202642.jpg,1328390295202642.jpg
1328390295402603,1328390295403647,1044,1328390295402603.bin,1328390295402603.jpg,1328390295402603.jpg,1328390295402603.jpg,1328390295402603.jpg,1328390295402603.jpg
1328390295602598,1328390295603715,1117,1328390295602598.bin,1328390295602598.jpg,1328390295602598.jpg,1328390295602598.jpg,1328390295602598.jpg,1328390295602598.jpg
1328390295802539,1328390295801942,597,1328390295802539.bin,1328390295802539.jpg,1328390295802539.jpg,1328390295802539.jpg,1328390295802539.jpg,1328390295802539.jpg
1328390296002507,1328390296003172,665,1328390296002507.bin,1328390296002507.jpg,1328390296002507.jpg,1328390296002507.jpg,1328390296002507.jpg,1328390296002507.jpg
1328390296202481,1328390296203985,1504,1328390296202481.bin,1328390296202481.jpg,1328390296202481.jpg,1328390296202481.jpg,1328390296202481.jpg,1328390296202481.jpg
1328390296402449,1328390296404848,2399,1328390296402449.bin,1328390296402449.jpg,1328390296402449.jpg,1328390296402449.jpg,1328390296402449.jpg,1328390296402449.jpg
1328390296602440,1328390296603735,1295,1328390296602440.bin,1328390296602440.jpg,1328390296602440.jpg,1328390296602440.jpg,1328390296602440.jpg,1328390296602440.jpg
1328390296802385,1328390296803857,1472,1328390296802385.bin,1328390296802385.jpg,1328390296802385.jpg,1328390296802385.jpg,1328390296802385.jpg,1328390296802385.jpg
1328390297002342,1328390297004966,2624,1328390297002342.bin,1328390297002342.jpg,1328390297002342.jpg,1328390297002342.jpg,1328390297002342.jpg,1328390297002342.jpg
1328390297202320,1328390297203660,1340,1328390297202320.bin,1328390297202320.jpg,1328390297202320.jpg,1328390297202320.jpg,1328390297202320.jpg,1328390297202320.jpg
1328390297402283,1328390297403807,1524,1328390297402283.bin,1328390297402283.jpg,1328390297402283.jpg,1328390297402283.jpg,1328390297402283.jpg,1328390297402283.jpg
1328390297602290,1328390297604332,2042,1328390297602290.bin,1328390297602290.jpg,1328390297602290.jpg,1328390297602290.jpg,1328390297602290.jpg,1328390297602290.jpg
1328390297802220,1328390297793793,8427,1328390297802220.bin,1328390297802220.jpg,1328390297802220.jpg,1328390297802220.jpg,1328390297802220.jpg,1328390297802220.jpg
1328390298002187,1328390298004937,2750,1328390298002187.bin,1328390298002187.jpg,1328390298002187.jpg,1328390298002187.jpg,1328390298002187.jpg,1328390298002187.jpg
1328390298202154,1328390298203637,1483,1328390298202154.bin,1328390298202154.jpg,1328390298202154.jpg,1328390298202154.jpg,1328390298202154.jpg,1328390298202154.jpg
1328390298402119,1328390298400910,1209,1328390298402119.bin,1328390298402119.jpg,1328390298402119.jpg,1328390298402119.jpg,1328390298402119.jpg,1328390298402119.jpg
1328390298602079,1328390298602122,43,1328390298602079.bin,1328390298602079.jpg,1328390298602079.jpg,1328390298602079.jpg,1328390298602079.jpg,1328390298602079.jpg
1328390298802057,1328390298801011,1046,1328390298802057.bin,1328390298802057.jpg,1328390298802057.jpg,1328390298802057.jpg,1328390298802057.jpg,1328390298802057.jpg
1328390299002040,1328390299001519,521,1328390299002040.bin,1328390299002040.jpg,1328390299002040.jpg,1328390299002040.jpg,1328390299002040.jpg,1328390299002040.jpg
1328390299201990,1328390299201989,1,1328390299201990.bin,1328390299201990.jpg,1328390299201990.jpg,1328390299201990.jpg,1328390299201990.jpg,1328390299201990.jpg
1328390299401964,1328390299402408,444,1328390299401964.bin,1328390299401964.jpg,1328390299401964.jpg,1328390299401964.jpg,1328390299401964.jpg,1328390299401964.jpg
1328390299603420,1328390299602022,1398,1328390299603420.bin,1328390299603420.jpg,1328390299603420.jpg,1328390299603420.jpg,1328390299603420.jpg,1328390299603420.jpg
1328390299801889,1328390299803288,1399,1328390299801889.bin,1328390299801889.jpg,1328390299801889.jpg,1328390299801889.jpg,1328390299801889.jpg,1328390299801889.jpg
1328390300001849,1328390300003746,1897,1328390300001849.bin,1328390300001849.jpg,1328390300001849.jpg,1328390300001849.jpg,1328390300001849.jpg,1328390300001849.jpg
1328390300201828,1328390300203921,2093,1328390300201828.bin,1328390300201828.jpg,1328390300201828.jpg,1328390300201828.jpg,1328390300201828.jpg,1328390300201828.jpg
1328390300401819,1328390300404043,2224,1328390300401819.bin,1328390300401819.jpg,1328390300401819.jpg,1328390300401819.jpg,1328390300401819.jpg,1328390300401819.jpg
1328390300601762,1328390300603646,1884,1328390300601762.bin,1328390300601762.jpg,1328390300601762.jpg,1328390300601762.jpg,1328390300601762.jpg,1328390300601762.jpg
1328390300801734,1328390300803765,2031,1328390300801734.bin,1328390300801734.jpg,1328390300801734.jpg,1328390300801734.jpg,1328390300801734.jpg,1328390300801734.jpg
1328390301001722,1328390301003875,2153,1328390301001722.bin,1328390301001722.jpg,1328390301001722.jpg,1328390301001722.jpg,1328390301001722.jpg,1328390301001722.jpg
1328390301201662,1328390301203774,2112,1328390301201662.bin,1328390301201662.jpg,1328390301201662.jpg,1328390301201662.jpg,1328390301201662.jpg,1328390301201662.jpg
1328390301401630,1328390301403697,2067,1328390301401630.bin,1328390301401630.jpg,1328390301401630.jpg,1328390301401630.jpg,1328390301401630.jpg,1328390301401630.jpg
1328390301601596,1328390301603701,2105,1328390301601596.bin,1328390301601596.jpg,1328390301601596.jpg,1328390301601596.jpg,1328390301601596.jpg,1328390301601596.jpg
1328390301801565,1328390301799587,1978,1328390301801565.bin,1328390301801565.jpg,1328390301801565.jpg,1328390301801565.jpg,1328390301801565.jpg,1328390301801565.jpg
1328390302001544,1328390302000763,781,1328390302001544.bin,1328390302001544.jpg,1328390302001544.jpg,1328390302001544.jpg,1328390302001544.jpg,1328390302001544.jpg
